# step energy mass x-momentum y-momentum z-momentum 
16288 1.8407127e+04 7.3543070e-02 2.6418165e+01 1.1090600e+01 0.0000000e+00
16289 1.9399211e+04 7.7695004e-02 2.7779562e+01 1.0876671e+01 0.0000000e+00
16290 2.0020343e+04 8.0534665e-02 2.8419383e+01 1.1129689e+01 0.0000000e+00
16291 2.0231548e+04 8.1537067e-02 2.7968286e+01 1.1097129e+01 0.0000000e+00
16292 2.0582282e+04 8.2874423e-02 2.8334288e+01 1.0591831e+01 0.0000000e+00
16293 2.0494361e+04 8.2722776e-02 2.8324784e+01 9.9040440e+00 0.0000000e+00
16294 2.0078921e+04 8.0594544e-02 2.7616829e+01 9.1929920e+00 0.0000000e+00
16295 1.9575688e+04 7.8182986e-02 2.6755370e+01 8.4991526e+00 0.0000000e+00
16296 1.9141569e+04 7.6158764e-02 2.5978180e+01 7.9753007e+00 0.0000000e+00
16297 1.8489845e+04 7.3768612e-02 2.5265816e+01 7.5747474e+00 0.0000000e+00
16298 1.8125417e+04 7.2202531e-02 2.4759500e+01 7.3712833e+00 0.0000000e+00
16299 1.7945433e+04 7.1216500e-02 2.4575799e+01 7.3010351e+00 0.0000000e+00
16300 1.7750790e+04 7.0329097e-02 2.4460803e+01 7.3127237e+00 0.0000000e+00
16301 1.7505583e+04 6.8999606e-02 2.4233188e+01 7.4550437e+00 0.0000000e+00
16302 1.7368840e+04 6.8088327e-02 2.4304776e+01 7.5282863e+00 0.0000000e+00
16303 1.7225090e+04 6.7559683e-02 2.4092193e+01 7.4227863e+00 0.0000000e+00
16304 1.7293378e+04 6.7875144e-02 2.3920596e+01 7.2107733e+00 0.0000000e+00
16305 1.7720633e+04 6.9302750e-02 2.4336800e+01 7.0476415e+00 0.0000000e+00
16306 1.8131352e+04 7.0659834e-02 2.4579465e+01 7.0735374e+00 0.0000000e+00
16307 1.8607154e+04 7.2263794e-02 2.5058768e+01 7.1477347e+00 0.0000000e+00
16308 1.8955972e+04 7.3542678e-02 2.5522864e+01 7.2419002e+00 0.0000000e+00
16309 1.9201814e+04 7.4289570e-02 2.5933035e+01 7.2809246e+00 0.0000000e+00
16310 1.9340321e+04 7.4561253e-02 2.6196984e+01 7.3228556e+00 0.0000000e+00
16311 1.9474981e+04 7.4780495e-02 2.6651579e+01 7.3352831e+00 0.0000000e+00
16312 1.9521772e+04 7.5122037e-02 2.7176109e+01 7.3035316e+00 0.0000000e+00
16313 1.9601519e+04 7.5517831e-02 2.7832468e+01 7.1348433e+00 0.0000000e+00
16314 1.9733424e+04 7.5980043e-02 2.8564237e+01 7.1229471e+00 0.0000000e+00
16315 1.9749464e+04 7.6460879e-02 2.9391693e+01 7.1877836e+00 0.0000000e+00
16316 1.9845087e+04 7.7136619e-02 3.0164929e+01 7.2534593e+00 0.0000000e+00
16317 1.9994295e+04 7.8205123e-02 3.0829982e+01 7.3654499e+00 0.0000000e+00
16318 2.0030463e+04 7.8676564e-02 3.1293980e+01 7.5606100e+00 0.0000000e+00
16319 2.0119716e+04 7.9341631e-02 3.1808792e+01 7.6641902e+00 0.0000000e+00
16320 2.0401783e+04 8.0292309e-02 3.2667948e+01 7.8419883e+00 0.0000000e+00
16321 2.0402203e+04 8.0041404e-02 3.2915377e+01 8.1502844e+00 0.0000000e+00
16322 2.0084115e+04 7.8502099e-02 3.2651292e+01 8.4852604e+00 0.0000000e+00
16323 1.8686524e+04 7.5013684e-02 3.1052721e+01 8.2242690e+00 0.0000000e+00
16324 1.8010753e+04 7.3648460e-02 3.0572918e+01 8.3072616e+00 0.0000000e+00
16325 1.7766619e+04 7.2631088e-02 3.0329088e+01 8.3343795e+00 0.0000000e+00
16326 1.7779814e+04 7.3601942e-02 3.0474121e+01 8.2706405e+00 0.0000000e+00
16327 1.8336375e+04 7.5447027e-02 3.1407708e+01 8.2747483e+00 0.0000000e+00
16328 1.8578712e+04 7.6357252e-02 3.1874683e+01 8.3839346e+00 0.0000000e+00
16329 1.8838801e+04 7.7471385e-02 3.1504433e+01 8.3933263e+00 0.0000000e+00
16330 1.8533791e+04 7.6404420e-02 2.9849015e+01 8.2644379e+00 0.0000000e+00
16331 1.8176890e+04 7.5803759e-02 2.9186834e+01 8.0431486e+00 0.0000000e+00
16332 1.7336525e+04 7.3700250e-02 2.7516183e+01 7.9108357e+00 0.0000000e+00
16333 1.6313626e+04 7.0675845e-02 2.5666501e+01 7.7546607e+00 0.0000000e+00
16334 1.5404992e+04 6.7441332e-02 2.4059120e+01 7.8993172e+00 0.0000000e+00
16335 1.4627300e+04 6.4170420e-02 2.2671000e+01 7.6433312e+00 0.0000000e+00
16336 1.4287290e+04 6.2035996e-02 2.2045775e+01 7.2692425e+00 0.0000000e+00
16337 1.4228827e+04 6.0916892e-02 2.1961287e+01 6.6909741e+00 0.0000000e+00
16338 1.4049218e+04 5.9543210e-02 2.1753811e+01 6.3099392e+00 0.0000000e+00
16339 1.4022628e+04 5.8696799e-02 2.1694384e+01 6.1069554e+00 0.0000000e+00
16340 1.4085295e+04 5.8456061e-02 2.1436191e+01 6.0700448e+00 0.0000000e+00
16341 1.3990421e+04 5.8191782e-02 2.0995127e+01 6.1083647e+00 0.0000000e+00
16342 1.3528528e+04 5.6772717e-02 2.0088151e+01 6.0826517e+00 0.0000000e+00
16343 1.3015965e+04 5.4992115e-02 1.9131575e+01 5.9667324e+00 0.0000000e+00
16344 1.2779764e+04 5.3757901e-02 1.8631665e+01 5.8254813e+00 0.0000000e+00
16345 1.2752340e+04 5.3690250e-02 1.8485886e+01 5.5921173e+00 0.0000000e+00
16346 1.2833905e+04 5.3716932e-02 1.8423931e+01 5.3697855e+00 0.0000000e+00
16347 1.3008680e+04 5.4406360e-02 1.8471555e+01 5.4152919e+00 0.0000000e+00
16348 1.3033053e+04 5.4660811e-02 1.8381487e+01 5.4962472e+00 0.0000000e+00
16349 1.3089905e+04 5.4900492e-02 1.8304242e+01 5.5392803e+00 0.0000000e+00
16350 1.3038546e+04 5.4930646e-02 1.8404308e+01 5.5601590e+00 0.0000000e+00
16351 1.2808742e+04 5.4651126e-02 1.8357338e+01 5.5353466e+00 0.0000000e+00
16352 1.2553191e+04 5.3988426e-02 1.8238778e+01 5.4778859e+00 0.0000000e+00
16353 1.2340017e+04 5.3471151e-02 1.8182195e+01 5.4018383e+00 0.0000000e+00
16354 1.2395281e+04 5.3686479e-02 1.8305407e+01 5.3757311e+00 0.0000000e+00
16355 1.2554931e+04 5.4361457e-02 1.8426010e+01 5.3773442e+00 0.0000000e+00
16356 1.2625853e+04 5.4726518e-02 1.8190794e+01 5.4048715e+00 0.0000000e+00
16357 1.2843411e+04 5.5255833e-02 1.8073025e+01 5.4249554e+00 0.0000000e+00
16358 1.3122366e+04 5.6029876e-02 1.7986399e+01 5.4353641e+00 0.0000000e+00
16359 1.3427469e+04 5.6588136e-02 1.8038599e+01 5.4012237e+00 0.0000000e+00
16360 1.3575712e+04 5.6896708e-02 1.7987525e+01 5.3935341e+00 0.0000000e+00
16361 1.3644031e+04 5.6563214e-02 1.7945451e+01 5.4007735e+00 0.0000000e+00
16362 1.3536997e+04 5.4640194e-02 1.7399750e+01 5.3708487e+00 0.0000000e+00
16363 1.3192906e+04 5.2897631e-02 1.6806782e+01 5.3533893e+00 0.0000000e+00
16364 1.2515224e+04 5.2002512e-02 1.6332754e+01 5.3019646e+00 0.0000000e+00
16365 1.2011363e+04 5.0833111e-02 1.6049833e+01 5.2548047e+00 0.0000000e+00
16366 1.1636531e+04 4.9920155e-02 1.5718805e+01 5.2101558e+00 0.0000000e+00
16367 1.1427813e+04 4.9671297e-02 1.5554925e+01 5.1164562e+00 0.0000000e+00
16368 1.1117185e+04 4.9609962e-02 1.5421374e+01 5.0072874e+00 0.0000000e+00
16369 1.1001845e+04 5.0098298e-02 1.5458684e+01 4.9372756e+00 0.0000000e+00
16370 1.1250061e+04 5.1174865e-02 1.6086470e+01 4.8394861e+00 0.0000000e+00
16371 1.1483190e+04 5.2583639e-02 1.6892562e+01 4.7437815e+00 0.0000000e+00
16372 1.1892793e+04 5.4197156e-02 1.7883469e+01 4.6079861e+00 0.0000000e+00
16373 1.2467782e+04 5.6107418e-02 1.9028276e+01 4.5552370e+00 0.0000000e+00
16374 1.2923157e+04 5.7063811e-02 1.9883948e+01 4.5710033e+00 0.0000000e+00
16375 1.3310975e+04 5.8337038e-02 2.0735858e+01 4.5743041e+00 0.0000000e+00
16376 1.3669240e+04 5.9552219e-02 2.1465888e+01 4.6396714e+00 0.0000000e+00
16377 1.4069246e+04 6.0843453e-02 2.2268410e+01 4.7631489e+00 0.0000000e+00
16378 1.4362865e+04 6.2074504e-02 2.2876057e+01 4.9603381e+00 0.0000000e+00
16379 1.4530906e+04 6.3189533e-02 2.3481557e+01 5.1735667e+00 0.0000000e+00
16380 1.4752882e+04 6.4782987e-02 2.4273302e+01 5.3298832e+00 0.0000000e+00
16381 1.5140662e+04 6.5362705e-02 2.4750668e+01 5.4343767e+00 0.0000000e+00
16382 1.5820827e+04 6.6384561e-02 2.5646079e+01 5.4278017e+00 0.0000000e+00
16383 1.6679119e+04 6.7528435e-02 2.7012479e+01 5.7869164e+00 0.0000000e+00
16384 1.7854426e+04 6.9794987e-02 2.8933648e+01 6.3039294e+00 0.0000000e+00
16385 1.9157171e+04 7.3303035e-02 3.1298051e+01 6.8575082e+00 0.0000000e+00
16386 2.0513609e+04 7.6796737e-02 3.3663306e+01 7.4200436e+00 0.0000000e+00
16387 2.2139316e+04 8.0663591e-02 3.6439917e+01 8.0635087e+00 0.0000000e+00
16388 2.3220470e+04 8.3218894e-02 3.8089383e+01 8.9186166e+00 0.0000000e+00
16389 2.3877134e+04 8.5119595e-02 3.9328383e+01 9.2443973e+00 0.0000000e+00
16390 2.4231174e+04 8.4448633e-02 4.0159525e+01 9.3151499e+00 0.0000000e+00
16391 2.4398404e+04 8.4702899e-02 4.0954675e+01 9.2893917e+00 0.0000000e+00
16392 2.4975358e+04 8.6326858e-02 4.2070160e+01 9.4788456e+00 0.0000000e+00
16393 2.6321562e+04 8.8701855e-02 4.4155536e+01 9.1891350e+00 0.0000000e+00
16394 2.6857485e+04 8.9851783e-02 4.5037945e+01 9.0529950e+00 0.0000000e+00
16395 2.7275667e+04 9.2392972e-02 4.5786435e+01 8.6205536e+00 0.0000000e+00
16396 2.6416653e+04 9.2387861e-02 4.5002611e+01 8.5430901e+00 0.0000000e+00
16397 2.5138919e+04 9.1337904e-02 4.3249788e+01 8.7220739e+00 0.0000000e+00
16398 2.4972791e+04 9.1708911e-02 4.2424277e+01 8.6637283e+00 0.0000000e+00
16399 2.4161997e+04 9.0447578e-02 4.0898573e+01 8.8456506e+00 0.0000000e+00
16400 2.2772502e+04 8.7173722e-02 3.8716579e+01 8.8054248e+00 0.0000000e+00
16401 2.1246866e+04 8.3014660e-02 3.6016275e+01 9.0191869e+00 0.0000000e+00
16402 1.8505209e+04 7.6089588e-02 3.1236708e+01 9.0045084e+00 0.0000000e+00
16403 1.7428223e+04 7.4701872e-02 2.9643167e+01 8.7585486e+00 0.0000000e+00
16404 1.6157361e+04 7.1054421e-02 2.7183968e+01 8.5816175e+00 0.0000000e+00
16405 1.5793962e+04 6.9717999e-02 2.5807920e+01 8.3745578e+00 0.0000000e+00
16406 1.5772390e+04 7.0423713e-02 2.5637270e+01 8.0265721e+00 0.0000000e+00
16407 1.5981446e+04 7.1014361e-02 2.6251689e+01 7.6523403e+00 0.0000000e+00
16408 1.6703864e+04 7.2810799e-02 2.7764289e+01 7.3969438e+00 0.0000000e+00
16409 1.7612997e+04 7.5620161e-02 2.9785383e+01 7.2432091e+00 0.0000000e+00
16410 1.8820806e+04 7.8879617e-02 3.2011254e+01 7.3748550e+00 0.0000000e+00
16411 1.9582652e+04 8.2392695e-02 3.3950306e+01 7.7530348e+00 0.0000000e+00
16412 1.9133215e+04 8.3035101e-02 3.3645308e+01 8.2098133e+00 0.0000000e+00
16413 1.9016743e+04 8.3729249e-02 3.4406708e+01 8.4031224e+00 0.0000000e+00
16414 1.7878284e+04 8.1728667e-02 3.2879392e+01 8.3753801e+00 0.0000000e+00
16415 1.6976187e+04 8.3024927e-02 3.2515291e+01 7.8574704e+00 0.0000000e+00
16416 1.5500937e+04 8.2679473e-02 3.1113365e+01 7.6095099e+00 0.0000000e+00
16417 1.4763150e+04 8.2376166e-02 3.0254338e+01 7.1723468e+00 0.0000000e+00
16418 1.4260457e+04 7.9898316e-02 2.8694599e+01 6.8316451e+00 0.0000000e+00
16419 1.3945191e+04 7.6376006e-02 2.7077270e+01 6.6363971e+00 0.0000000e+00
16420 1.3497141e+04 7.2693689e-02 2.6102250e+01 6.5502453e+00 0.0000000e+00
16421 1.2893405e+04 7.0101877e-02 2.4742424e+01 6.3943660e+00 0.0000000e+00
16422 1.2278209e+04 6.6793756e-02 2.3017953e+01 6.0440359e+00 0.0000000e+00
16423 1.1845797e+04 6.3825265e-02 2.1510998e+01 5.8380930e+00 0.0000000e+00
16424 1.1429024e+04 6.1063008e-02 2.0246540e+01 5.6689065e+00 0.0000000e+00
16425 1.1173561e+04 5.9600354e-02 1.9286200e+01 5.4360523e+00 0.0000000e+00
16426 1.1166376e+04 5.8780600e-02 1.8804880e+01 5.2013083e+00 0.0000000e+00
16427 1.1108621e+04 5.7892003e-02 1.8453899e+01 5.0583981e+00 0.0000000e+00
16428 1.0860163e+04 5.6976473e-02 1.8062652e+01 4.9910074e+00 0.0000000e+00
16429 1.0618812e+04 5.5940061e-02 1.7602394e+01 4.9260189e+00 0.0000000e+00
16430 1.0352096e+04 5.4888520e-02 1.7216079e+01 4.8428559e+00 0.0000000e+00
16431 1.0081866e+04 5.4037609e-02 1.7031463e+01 4.7765788e+00 0.0000000e+00
16432 9.8527542e+03 5.3277828e-02 1.6805307e+01 4.6969162e+00 0.0000000e+00
16433 9.6575270e+03 5.1794224e-02 1.6353694e+01 4.6345151e+00 0.0000000e+00
16434 9.5007852e+03 5.0161032e-02 1.5852889e+01 4.5518352e+00 0.0000000e+00
16435 9.3736269e+03 4.8224278e-02 1.5268954e+01 4.3473445e+00 0.0000000e+00
16436 9.2233654e+03 4.5549094e-02 1.4480913e+01 4.1498017e+00 0.0000000e+00
16437 9.0271709e+03 4.3034778e-02 1.3716943e+01 4.0162960e+00 0.0000000e+00
16438 8.8890133e+03 4.1281926e-02 1.3157791e+01 3.9769420e+00 0.0000000e+00
16439 8.7857376e+03 4.0306053e-02 1.2877879e+01 4.0224373e+00 0.0000000e+00
16440 8.6596477e+03 3.9661385e-02 1.2654735e+01 4.0635525e+00 0.0000000e+00
16441 8.5337013e+03 3.9370963e-02 1.2464138e+01 4.0518274e+00 0.0000000e+00
16442 8.4550950e+03 3.9065876e-02 1.2302555e+01 3.9504096e+00 0.0000000e+00
16443 8.3739912e+03 3.8555885e-02 1.2089917e+01 3.8372844e+00 0.0000000e+00
16444 8.2880721e+03 3.8055935e-02 1.1848181e+01 3.7828524e+00 0.0000000e+00
16445 8.2030633e+03 3.7482270e-02 1.1595201e+01 3.7400482e+00 0.0000000e+00
16446 8.1263836e+03 3.7207163e-02 1.1459102e+01 3.6984723e+00 0.0000000e+00
16447 8.0477294e+03 3.7269465e-02 1.1382891e+01 3.6406415e+00 0.0000000e+00
16448 7.9896812e+03 3.7462824e-02 1.1368198e+01 3.5768473e+00 0.0000000e+00
16449 7.9090351e+03 3.7565326e-02 1.1396603e+01 3.4014640e+00 0.0000000e+00
16450 7.8502120e+03 3.7652332e-02 1.1403619e+01 3.1615828e+00 0.0000000e+00
16451 7.8069898e+03 3.7770164e-02 1.1417743e+01 3.1236977e+00 0.0000000e+00
16452 7.6878805e+03 3.7795681e-02 1.1355980e+01 3.0466056e+00 0.0000000e+00
16453 7.5279700e+03 3.7670498e-02 1.1234264e+01 2.9535309e+00 0.0000000e+00
16454 7.3785856e+03 3.7556782e-02 1.1144579e+01 2.8728182e+00 0.0000000e+00
16455 7.1307870e+03 3.7153340e-02 1.0885096e+01 2.7937898e+00 0.0000000e+00
16456 6.9316779e+03 3.6707232e-02 1.0638625e+01 2.6785087e+00 0.0000000e+00
16457 6.7558535e+03 3.6249522e-02 1.0373804e+01 2.5405694e+00 0.0000000e+00
16458 6.6553234e+03 3.5934542e-02 1.0214496e+01 2.4433473e+00 0.0000000e+00
16459 6.5662669e+03 3.5482641e-02 1.0057439e+01 2.3547998e+00 0.0000000e+00
16460 6.5149058e+03 3.5169647e-02 9.9940117e+00 2.2970176e+00 0.0000000e+00
16461 6.4920972e+03 3.4927002e-02 9.9384513e+00 2.3155384e+00 0.0000000e+00
16462 6.5043488e+03 3.4723319e-02 9.8543920e+00 2.3887688e+00 0.0000000e+00
16463 6.4974615e+03 3.4459838e-02 9.7591004e+00 2.4517269e+00 0.0000000e+00
16464 6.4874256e+03 3.4166921e-02 9.6635332e+00 2.4771931e+00 0.0000000e+00
16465 6.4715053e+03 3.3959780e-02 9.6325751e+00 2.4672029e+00 0.0000000e+00
16466 6.4515339e+03 3.3792848e-02 9.6264654e+00 2.4258197e+00 0.0000000e+00
16467 6.3761426e+03 3.2751656e-02 9.3927181e+00 2.4084027e+00 0.0000000e+00
16468 6.2686839e+03 3.1592200e-02 9.0593400e+00 2.4023547e+00 0.0000000e+00
16469 6.1402595e+03 3.0781907e-02 8.7359022e+00 2.4019957e+00 0.0000000e+00
16470 6.1030609e+03 3.0135193e-02 8.5268473e+00 2.4099165e+00 0.0000000e+00
16471 6.1378034e+03 2.9754094e-02 8.4954926e+00 2.4200775e+00 0.0000000e+00
16472 6.1756503e+03 2.9527403e-02 8.5700804e+00 2.4136661e+00 0.0000000e+00
16473 6.2110020e+03 2.9621899e-02 8.6766108e+00 2.3644790e+00 0.0000000e+00
16474 6.2970907e+03 2.9903333e-02 8.8494865e+00 2.3385283e+00 0.0000000e+00
16475 6.3486819e+03 3.0118704e-02 8.9529073e+00 2.3115802e+00 0.0000000e+00
16476 6.3731245e+03 3.0247828e-02 8.9544952e+00 2.3105105e+00 0.0000000e+00
16477 6.4056154e+03 3.0340528e-02 8.9793863e+00 2.3147207e+00 0.0000000e+00
16478 6.4619970e+03 3.0342881e-02 9.0426160e+00 2.3188197e+00 0.0000000e+00
16479 6.5776165e+03 3.0593912e-02 9.2217170e+00 2.3389179e+00 0.0000000e+00
16480 6.7553099e+03 3.1260725e-02 9.5288296e+00 2.4214631e+00 0.0000000e+00
16481 6.8610176e+03 3.1389640e-02 9.6172909e+00 2.4619518e+00 0.0000000e+00
16482 6.9976547e+03 3.1657483e-02 9.8086813e+00 2.5005250e+00 0.0000000e+00
16483 7.1068894e+03 3.1985743e-02 1.0038543e+01 2.5089788e+00 0.0000000e+00
16484 7.2143182e+03 3.2388692e-02 1.0292710e+01 2.5594447e+00 0.0000000e+00
16485 7.3419960e+03 3.2750909e-02 1.0563679e+01 2.6210342e+00 0.0000000e+00
16486 7.5443357e+03 3.3160608e-02 1.0998689e+01 2.6694601e+00 0.0000000e+00
16487 7.8377805e+03 3.3858211e-02 1.1522814e+01 2.7337716e+00 0.0000000e+00
16488 8.1840662e+03 3.4757645e-02 1.2188783e+01 2.7770822e+00 0.0000000e+00
16489 8.5831176e+03 3.5888578e-02 1.2967173e+01 2.8745323e+00 0.0000000e+00
16490 8.8919982e+03 3.6829425e-02 1.3611251e+01 2.9975176e+00 0.0000000e+00
16491 9.1469781e+03 3.7542100e-02 1.4113716e+01 3.1174685e+00 0.0000000e+00
16492 9.4402084e+03 3.8426565e-02 1.4614996e+01 3.2239675e+00 0.0000000e+00
16493 9.7044412e+03 3.9316053e-02 1.5055134e+01 3.3508484e+00 0.0000000e+00
16494 9.9545207e+03 4.0278901e-02 1.5468301e+01 3.5048160e+00 0.0000000e+00
16495 1.0197259e+04 4.1458356e-02 1.5892804e+01 3.6906182e+00 0.0000000e+00
16496 1.0385240e+04 4.2551787e-02 1.6375780e+01 3.8544683e+00 0.0000000e+00
16497 1.0416179e+04 4.2966794e-02 1.6589997e+01 3.9557088e+00 0.0000000e+00
16498 1.0504547e+04 4.3432529e-02 1.6854848e+01 4.0408833e+00 0.0000000e+00
16499 1.0857416e+04 4.4615238e-02 1.7598781e+01 4.1192279e+00 0.0000000e+00
16500 1.1209061e+04 4.6093522e-02 1.8538573e+01 4.2020919e+00 0.0000000e+00
16501 1.1653744e+04 4.7626138e-02 1.9528720e+01 4.3033342e+00 0.0000000e+00
16502 1.2036666e+04 4.9079167e-02 2.0409360e+01 4.3869585e+00 0.0000000e+00
16503 1.2109138e+04 4.9520960e-02 2.0708555e+01 4.4401553e+00 0.0000000e+00
16504 1.2152892e+04 4.9723197e-02 2.0858968e+01 4.4746466e+00 0.0000000e+00
16505 1.2439365e+04 5.0751589e-02 2.1550247e+01 4.4206663e+00 0.0000000e+00
16506 1.2861440e+04 5.2125148e-02 2.2391587e+01 4.3735273e+00 0.0000000e+00
16507 1.3177395e+04 5.3294069e-02 2.3096944e+01 4.3931807e+00 0.0000000e+00
16508 1.3555958e+04 5.4549234e-02 2.4056279e+01 4.4755850e+00 0.0000000e+00
16509 1.3899896e+04 5.5605637e-02 2.4887660e+01 4.5506137e+00 0.0000000e+00
16510 1.4021910e+04 5.5925293e-02 2.5341137e+01 4.6174626e+00 0.0000000e+00
16511 1.4196974e+04 5.6458609e-02 2.5785613e+01 4.6956518e+00 0.0000000e+00
16512 1.4523973e+04 5.7521190e-02 2.6460445e+01 4.7783997e+00 0.0000000e+00
16513 1.4854261e+04 5.8510704e-02 2.7187475e+01 4.9109736e+00 0.0000000e+00
16514 1.5131415e+04 5.9242483e-02 2.7764242e+01 5.0836353e+00 0.0000000e+00
16515 1.5300990e+04 5.9896244e-02 2.8139588e+01 5.2457030e+00 0.0000000e+00
16516 1.5489122e+04 6.0526617e-02 2.8524833e+01 5.3898333e+00 0.0000000e+00
16517 1.5790614e+04 6.1242283e-02 2.8963716e+01 5.5254959e+00 0.0000000e+00
16518 1.6175590e+04 6.1867712e-02 2.9373876e+01 5.7742499e+00 0.0000000e+00
16519 1.6322442e+04 6.1928628e-02 2.9683456e+01 6.0037507e+00 0.0000000e+00
16520 1.6350224e+04 6.1876695e-02 2.9727775e+01 6.1746219e+00 0.0000000e+00
16521 1.6219338e+04 6.1862689e-02 2.9602656e+01 6.2621566e+00 0.0000000e+00
16522 1.6308401e+04 6.2293189e-02 2.9871590e+01 6.3182883e+00 0.0000000e+00
16523 1.6697867e+04 6.4511263e-02 3.0881460e+01 6.3254257e+00 0.0000000e+00
16524 1.7072826e+04 6.7250659e-02 3.1955137e+01 6.3437891e+00 0.0000000e+00
16525 1.7046855e+04 6.7397891e-02 3.1883368e+01 6.5416841e+00 0.0000000e+00
16526 1.7282317e+04 6.7802574e-02 3.1146635e+01 6.8338705e+00 0.0000000e+00
16527 1.6636440e+04 6.6055744e-02 2.9688348e+01 7.1709734e+00 0.0000000e+00
16528 1.5804887e+04 6.4325352e-02 2.8093695e+01 7.2787127e+00 0.0000000e+00
16529 1.5143505e+04 6.2445109e-02 2.6735613e+01 7.2577301e+00 0.0000000e+00
16530 1.4385805e+04 6.0362240e-02 2.5553468e+01 6.8810331e+00 0.0000000e+00
16531 1.4285554e+04 5.9491642e-02 2.4982637e+01 6.7337808e+00 0.0000000e+00
16532 1.4583958e+04 6.0004286e-02 2.4842845e+01 6.7219352e+00 0.0000000e+00
16533 1.4872638e+04 6.0838545e-02 2.5132451e+01 6.7478083e+00 0.0000000e+00
16534 1.4811582e+04 6.0112862e-02 2.4910099e+01 6.9754914e+00 0.0000000e+00
16535 1.4810887e+04 5.9142782e-02 2.4835088e+01 7.1504744e+00 0.0000000e+00
16536 1.4842622e+04 5.8092655e-02 2.4483250e+01 7.1934135e+00 0.0000000e+00
16537 1.4979668e+04 5.7872678e-02 2.4140876e+01 7.3596262e+00 0.0000000e+00
16538 1.4966121e+04 5.7085007e-02 2.3984727e+01 7.4503226e+00 0.0000000e+00
16539 1.5155813e+04 5.5246852e-02 2.4179809e+01 7.2453326e+00 0.0000000e+00
16540 1.4869350e+04 5.4165336e-02 2.3400499e+01 7.1666127e+00 0.0000000e+00
16541 1.4945550e+04 5.4709032e-02 2.3255138e+01 7.0578393e+00 0.0000000e+00
16542 1.4931565e+04 5.4379950e-02 2.2717308e+01 6.7789687e+00 0.0000000e+00
16543 1.5102298e+04 5.5195417e-02 2.2416698e+01 6.4823774e+00 0.0000000e+00
16544 1.5552225e+04 5.6810870e-02 2.2877264e+01 6.2838443e+00 0.0000000e+00
16545 1.5952777e+04 5.8636143e-02 2.3383553e+01 6.1726582e+00 0.0000000e+00
16546 1.6406297e+04 6.0495808e-02 2.3992258e+01 6.0685431e+00 0.0000000e+00
16547 1.6355219e+04 6.1333888e-02 2.3832620e+01 6.1095431e+00 0.0000000e+00
16548 1.5901209e+04 6.0999330e-02 2.3184046e+01 6.1976412e+00 0.0000000e+00
16549 1.5550015e+04 6.0729440e-02 2.2759100e+01 6.3400786e+00 0.0000000e+00
16550 1.5016458e+04 6.0777327e-02 2.2424493e+01 6.4443502e+00 0.0000000e+00
16551 1.4887415e+04 6.0890251e-02 2.2458189e+01 6.5491055e+00 0.0000000e+00
16552 1.4957525e+04 6.1023347e-02 2.2740524e+01 6.6144146e+00 0.0000000e+00
16553 1.5246270e+04 6.1303775e-02 2.2871119e+01 6.7486216e+00 0.0000000e+00
16554 1.5226839e+04 6.1090739e-02 2.2431947e+01 7.0326628e+00 0.0000000e+00
16555 1.4691268e+04 5.9225334e-02 2.1317306e+01 7.2150705e+00 0.0000000e+00
16556 1.3785776e+04 5.7411395e-02 2.0030913e+01 7.0430169e+00 0.0000000e+00
16557 1.3231696e+04 5.6518828e-02 1.9085362e+01 6.8540104e+00 0.0000000e+00
16558 1.2947443e+04 5.5330813e-02 1.8590074e+01 6.5050391e+00 0.0000000e+00
16559 1.2761834e+04 5.4401439e-02 1.8305888e+01 6.2735058e+00 0.0000000e+00
16560 1.2899848e+04 5.4428879e-02 1.8517288e+01 6.2087759e+00 0.0000000e+00
16561 1.3340843e+04 5.4852041e-02 1.9088373e+01 6.1881276e+00 0.0000000e+00
16562 1.3504293e+04 5.4462217e-02 1.9380734e+01 6.1836213e+00 0.0000000e+00
16563 1.3493748e+04 5.4430932e-02 1.9201321e+01 6.1851040e+00 0.0000000e+00
16564 1.3480279e+04 5.4825202e-02 1.9258999e+01 6.0990403e+00 0.0000000e+00
16565 1.3517733e+04 5.5057194e-02 1.9558882e+01 6.0815561e+00 0.0000000e+00
16566 1.3620160e+04 5.5541598e-02 1.9979334e+01 6.2344824e+00 0.0000000e+00
16567 1.3797049e+04 5.6962137e-02 2.0775643e+01 6.3985286e+00 0.0000000e+00
16568 1.4194715e+04 5.9322402e-02 2.1908527e+01 6.6365337e+00 0.0000000e+00
16569 1.4744397e+04 6.1717106e-02 2.2923636e+01 6.9659623e+00 0.0000000e+00
16570 1.5213709e+04 6.3678103e-02 2.3662699e+01 7.3136395e+00 0.0000000e+00
16571 1.5480852e+04 6.4706891e-02 2.4075842e+01 7.8109055e+00 0.0000000e+00
16572 1.5590652e+04 6.5753752e-02 2.4272050e+01 8.2413482e+00 0.0000000e+00
16573 1.6113052e+04 6.7581386e-02 2.4997810e+01 8.3194655e+00 0.0000000e+00
16574 1.6595528e+04 6.9621734e-02 2.5903391e+01 8.0401790e+00 0.0000000e+00
16575 1.7064050e+04 6.9603386e-02 2.6240500e+01 7.7993349e+00 0.0000000e+00
16576 1.7476368e+04 7.0655126e-02 2.7007335e+01 7.6816942e+00 0.0000000e+00
16577 1.8154894e+04 7.1963991e-02 2.7962560e+01 7.6512931e+00 0.0000000e+00
16578 1.8998341e+04 7.2729053e-02 2.9111270e+01 7.7921896e+00 0.0000000e+00
